x,y,path,stage
1164.3050537109375,441.09613037109375,1076,1
1158.1173095703125,444.7845764160156,1077,1
1148.6865234375,441.2673034667969,1078,1
1139.529296875,437.1300964355469,1079,1
1134.5814208984375,430.4258117675781,1080,1
1137.53125,421.5415344238281,1081,1
1128.2520751953125,417.64404296875,1082,1
1122.6636962890625,423.927978515625,1083,1
1117.7828369140625,418.5245056152344,1084,1
1117.661865234375,420.9327087402344,1085,1
1115.548828125,428.8684692382813,1086,1
1123.1329345703125,425.9251403808594,1087,1
1131.2938232421875,428.7853393554688,1088,1
1133.2852783203125,433.7751159667969,1089,1
1129.5120849609375,443.3727722167969,1090,1
1125.5244140625,452.880126953125,1091,1
1120.9041748046875,461.4705200195313,1092,1
1110.619384765625,461.1602478027344,1093,1
1100.499755859375,459.4600830078125,1094,1
1102.0367431640625,452.5277404785156,1095,1
1099.556640625,447.68267822265625,1096,1
1096.7255859375,440.1724548339844,1097,1
1099.08154296875,432.7567138671875,1098,1
1095.2393798828125,423.31439208984375,1099,1
1088.67041015625,419.8251647949219,1100,1
1082.01171875,413.6769104003906,1101,1
1077.61572265625,414.4947204589844,1102,1
1079.8472900390625,420.3966369628906,1103,1
1081.6905517578125,426.6927490234375,1104,1
1072.3173828125,431.1282043457031,1105,1
1066.900146484375,438.5777282714844,1106,1
1062.41357421875,447.0301208496094,1107,1
1053.5966796875,451.7467346191406,1108,1
1054.70849609375,455.0103454589844,1109,1
1052.9114990234375,452.4126281738281,1110,1
1044.16455078125,457.0624084472656,1111,1
1037.6913452148438,454.5702209472656,1112,1
1034.0288696289062,444.8689270019531,1113,1
1041.1910400390625,439.51080322265625,1114,1
1037.0601196289062,434.9855651855469,1115,1
1042.4963989257812,435.1619567871094,1116,1
1047.794189453125,442.1872863769531,1117,1
1051.6708984375,451.0280151367188,1118,1
1044.9197998046875,435.6818542480469,1119,1
1047.9490966796875,431.3825988769531,1120,1
1051.8323974609375,423.7498474121094,1121,1
1051.6527099609375,420.1817932128906,1122,1
1051.931640625,412.0576477050781,1123,1
1060.8218994140625,411.6149597167969,1124,1
1069.7156982421875,411.2489929199219,1125,1
1072.3812255859375,411.2880554199219,1126,1
1066.189697265625,416.9368286132813,1127,1
1057.710205078125,421.3888854980469,1128,1
1055.68408203125,427.8800659179688,1129,1
1060.0911865234375,436.382080078125,1130,1
1060.4617919921875,437.1202392578125,1131,1
1052.11376953125,441.4487609863281,1132,1
1057.8016357421875,431.82220458984375,1133,1
1066.288330078125,427.4988098144531,1134,1
1068.6583251953125,421.0521240234375,1135,1
1057.8016357421875,431.82220458984375,1136,1
1055.540283203125,427.6123046875,1137,1
1068.109130859375,411.2945251464844,1138,1
1067.7962646484375,401.607421875,1139,1
1063.1719970703125,396.50439453125,1140,1
1063.6329345703125,411.4910888671875,1141,1
1059.121826171875,411.6898498535156,1142,1
1058.72216796875,404.02435302734375,1143,1
1055.28369140625,411.8584899902344,1144,1
1052.3072509765625,402.2091674804688,1145,1
1051.9998779296875,396.58880615234375,1146,1
1043.1602783203125,399.31884765625,1147,1
1041.1487426757812,408.2851867675781,1148,1
1039.39404296875,417.8064270019531,1149,1
1041.2172241210938,426.4417114257813,1150,1
1038.1001586914062,419.7327575683594,1151,1
1031.5486450195312,425.882568359375,1152,1
1030.7901611328125,427.5306701660156,1153,1
1022.3617553710938,429.8596496582031,1154,1
1012.7151489257812,430.9673767089844,1155,1
1004.6913452148438,436.31689453125,1156,1
995.5172119140624,440.5476379394531,1157,1
987.337890625,446.4069519042969,1158,1
980.27587890625,453.8974914550781,1159,1
972.9623413085938,461.1440124511719,1160,1
965.6488037109376,468.39056396484375,1161,1
955.7061157226562,469.24810791015625,1162,1
945.4113159179688,469.1462707519531,1163,1
935.1159057617188,469.0742492675781,1164,1
924.820556640625,469.0042724609375,1165,1
914.8092651367188,471.2448120117188,1166,1
910.45751953125,472.367431640625,1167,1
911.5116577148438,481.8074951171875,1168,1
912.2805786132812,491.3125,1169,1
919.2800903320312,493.8934326171875,1170,1
928.814208984375,493.7179565429688,1171,1
938.35009765625,493.66217041015625,1172,1
947.3444213867188,492.0881652832031,1173,1
950.3930053710938,486.23773193359375,1174,1
947.9747314453124,479.6643981933594,1175,1
949.6608276367188,478.6866455078125,1176,1
943.868408203125,472.1729736328125,1177,1
933.1994018554688,473.3419494628906,1178,1
922.1721801757812,474.6560363769531,1179,1
950.9072265625,492.1874084472656,1180,1
953.6268310546876,497.9602661132813,1181,1
951.4104614257812,498.4741821289063,1182,1
951.9389038085938,500.1218566894531,1183,1
955.7749633789062,509.20611572265625,1184,1
959.881103515625,518.16357421875,1185,1
965.2813110351562,526.413818359375,1186,1
970.2933959960938,534.2708740234375,1187,1
962.4580078125,540.2637939453125,1188,1
956.9398193359376,532.4052734375,1189,1
951.5599365234376,524.2801818847656,1190,1
946.5501098632812,516.6439514160156,1191,1
942.3515625,507.7175903320313,1192,1
962.2608642578124,540.41455078125,1193,1
954.48193359375,546.1770629882812,1194,1
954.2286376953124,552.8118286132812,1195,1
950.8798217773438,548.8026733398438,1196,1
941.9794311523438,554.1596069335938,1197,1
932.7796630859376,559.0309448242188,1198,1
928.4953002929688,562.8796997070312,1199,1
927.2184448242188,565.3606567382812,1200,1
918.1719970703124,566.88818359375,1201,1
910.4440307617188,572.6681518554688,1202,1
907.4935302734376,579.606689453125,1203,1
914.20703125,586.6444091796875,1204,1
920.9205322265624,593.6820678710938,1205,1
927.634033203125,600.7197265625,1206,1
921.4243774414062,607.503173828125,1207,1
914.4392700195312,614.2713012695312,1208,1
911.0177612304688,615.0297241210938,1209,1
908.6895751953124,611.6759033203125,1210,1
908.4292602539062,605.1336059570312,1211,1
903.9796752929688,606.4126586914062,1212,1
897.8399658203125,599.7227172851562,1213,1
902.0382690429688,595.6497192382812,1214,1
896.7039794921875,598.4849243164062,1215,1
889.4745483398438,591.7532348632812,1216,1
882.0836791992188,598.6829223632812,1217,1
875.15185546875,606.0760498046875,1218,1
867.5336303710938,612.702392578125,1219,1
866.7985229492188,618.9873046875,1220,1
874.1734008789062,625.9408569335938,1221,1
881.5482788085938,632.8944702148438,1222,1
884.2632446289062,637.5082397460938,1223,1
878.1185913085938,643.0890502929688,1224,1
884.3195190429688,649.9886474609375,1225,1
891.83251953125,656.6604614257812,1226,1
877.2933959960938,641.6136474609375,1227,1
870.5739135742188,638.9033813476562,1228,1
862.023193359375,644.0700073242188,1229,1
854.5017700195312,650.7734375,1230,1
845.689697265625,655.7081298828125,1231,1
837.9420166015625,657.2664184570312,1232,1
833.285888671875,663.6065673828125,1233,1
824.6766357421875,668.4559936523438,1234,1
819.5631103515625,676.1503295898438,1235,1
815.0491943359375,685.1216430664062,1236,1
810.5823974609375,694.1676635742188,1237,1
803.2670288085938,687.6092529296875,1238,1
795.845458984375,680.7598266601562,1239,1
788.2448120117188,674.1089477539062,1240,1
781.4656372070312,667.3535766601562,1241,1
783.71435546875,661.5882568359375,1242,1
789.5427856445312,654.4446411132812,1243,1
793.2251586914062,648.9760131835938,1244,1
796.7715454101562,640.2193603515625,1245,1
798.1138305664062,631.8486938476562,1246,1
789.3911743164062,628.0828247070312,1247,1
781.0363159179688,623.671875,1248,1
772.5768432617188,619.3372802734375,1249,1
764.397216796875,614.521728515625,1250,1
755.8215942382812,613.3069458007812,1251,1
747.356689453125,613.0738525390625,1252,1
799.2491455078125,632.32470703125,1253,1
804.6812133789062,624.0361938476562,1254,1
810.11328125,615.7476806640625,1255,1
815.5453491210938,607.4591674804688,1256,1
811.3497314453125,600.8041381835938,1257,1
803.0870361328125,595.3328857421875,1258,1
802.336181640625,587.9678344726562,1259,1
808.0051879882812,579.8403930664062,1260,1
813.630126953125,571.6917724609375,1261,1
816.076904296875,562.4249267578125,1262,1
820.923095703125,553.9124755859375,1263,1
827.333984375,546.36767578125,1264,1
832.7055053710938,538.067138671875,1265,1
838.4349975585938,529.9814453125,1266,1
844.0444946289062,521.8390502929688,1267,1
845.8826904296875,512.3121643066406,1268,1
847.0110473632812,502.4666748046875,1269,1
852.8076782226562,500.6911926269531,1270,1
859.025146484375,507.1349487304688,1271,1
867.7294921875,511.87213134765625,1272,1
876.433837890625,516.6093139648438,1273,1
885.1546020507812,521.3163146972656,1274,1
891.6788330078125,528.4927978515625,1275,1
891.6903076171875,528.485107421875,1276,1
898.3159790039062,531.5213012695312,1277,1
905.1375122070312,532.7122192382812,1278,1
910.2916259765624,540.4637451171875,1279,1
915.4457397460938,548.21533203125,1280,1
920.599853515625,555.9668579101562,1281,1
902.3685913085938,529.1832580566406,1282,1
912.2700805664062,521.9684753417969,1283,1
853.239990234375,503.9864807128906,1284,1
851.8824462890625,498.1970825195313,1285,1
859.030517578125,492.2565002441406,1286,1
866.9437255859375,486.9391174316406,1287,1
847.3613891601562,500.3839416503906,1288,1
839.06640625,507.32720947265625,1289,1
835.2484741210938,516.8040466308594,1290,1
814.5711059570312,568.705078125,1291,1
808.4229125976562,561.9830932617188,1292,1
800.128662109375,560.6610107421875,1293,1
799.9861450195312,560.70703125,1294,1
796.041259765625,555.54638671875,1295,1
805.3181762695312,551.2251586914062,1296,1
804.4627685546875,543.4649047851562,1297,1
813.9064331054688,568.3506469726562,1298,1
785.1203002929688,666.0284423828125,1299,1
793.442138671875,661.2633056640625,1300,1
801.4852294921875,655.9979858398438,1301,1
804.3564453125,654.134765625,1302,1
813.4740600585938,648.2197265625,1303,1
821.8433837890625,653.2251586914062,1304,1
814.9434204101562,647.2664794921875,1305,1
823.1175537109375,641.9677734375,1306,1
831.2352905273438,636.5827026367188,1307,1
839.35302734375,631.1976318359375,1308,1
846.8395385742188,631.2880859375,1309,1
854.668212890625,637.0853271484375,1310,1
843.7958374023438,628.2504272460938,1311,1
848.7428588867188,621.6890869140625,1312,1
844.9219360351562,612.9671020507812,1313,1
844.803466796875,604.8170166015625,1314,1
850.9160766601562,596.0338745117188,1315,1
857.9223022460938,587.9569702148438,1316,1
865.0545654296875,579.9795532226562,1317,1
850.4076538085938,623.9720458984375,1318,1
857.9465942382812,621.9791870117188,1319,1
864.6026611328125,628.5662841796875,1320,1
782.901611328125,668.9180908203125,1321,1
781.8865356445312,676.9747314453125,1322,1
796.7046508789062,681.5116577148438,1323,1
805.4262084960938,689.615478515625,1324,1
799.4474487304688,696.7197265625,1325,1
793.4686279296875,703.8239135742188,1326,1
787.4896850585938,710.927978515625,1327,1
781.5105590820312,718.0319213867188,1328,1
779.720947265625,725.3719482421875,1329,1
820.9080810546875,671.4813232421875,1330,1
827.3486938476562,679.0557250976562,1331,1
841.0975341796875,659.6939697265625,1332,1
841.0975341796875,659.6939697265625,1333,1
844.7860107421875,669.6444091796875,1334,1
861.9554443359375,644.0985717773438,1335,1
861.692138671875,654.2947998046875,1336,1
867.066650390625,662.824951171875,1337,1
873.6510009765625,670.6181030273438,1338,1
880.8703002929688,677.7127685546875,1339,1
885.8463745117188,686.6157836914062,1340,1
884.0786743164062,696.0885009765625,1341,1
887.0040283203125,636.5482788085938,1342,1
895.2529296875,632.642578125,1343,1
891.9390258789062,626.40625,1344,1
896.977294921875,631.1434326171875,1345,1
903.1426391601562,625.4142456054688,1346,1
863.2117309570312,615.6053466796875,1347,1
889.671875,591.5740966796875,1348,1
928.0140991210938,601.1181640625,1349,1
935.5458984375,593.8416137695312,1350,1
943.0776977539062,586.5651245117188,1351,1
947.0367431640624,579.0117797851562,1352,1
943.0764770507812,571.8203735351562,1353,1
944.8816528320312,570.2172241210938,1354,1
943.5111694335938,572.0988159179688,1355,1
951.2608032226562,577.5305786132812,1356,1
959.3155517578124,582.4977416992188,1357,1
968.0812377929688,585.9096069335938,1358,1
977.2657470703124,588.1550903320312,1359,1
985.7677001953124,592.2621459960938,1360,1
989.5230102539062,594.9548950195312,1361,1
982.1708984375,592.3677368164062,1362,1
980.841552734375,592.4117431640625,1363,1
979.4086303710938,593.6543579101562,1364,1
981.098876953125,595.7614135742188,1365,1
984.428955078125,604.8643188476562,1366,1
981.4453125,609.0480346679688,1367,1
989.4983520507812,613.3997192382812,1368,1
985.956787109375,621.8372802734375,1369,1
978.9030151367188,627.73388671875,1370,1
970.4593505859376,625.1441650390625,1371,1
964.2034301757812,618.362548828125,1372,1
968.4583129882812,612.8805541992188,1373,1
971.9391479492188,605.6198120117188,1374,1
975.4859619140624,598.0133666992188,1375,1
971.6150512695312,597.3654174804688,1376,1
970.8477172851562,601.4983520507812,1377,1
968.7662963867188,608.3672485351562,1378,1
961.736328125,605.856689453125,1379,1
954.6060180664062,603.67236328125,1380,1
953.0809326171876,605.585693359375,1381,1
948.9984130859376,614.0872802734375,1382,1
948.6814575195312,623.8050537109375,1383,1
947.9905395507812,633.4923706054688,1384,1
946.87158203125,643.14990234375,1385,1
945.688232421875,652.7677612304688,1386,1
938.6136474609376,657.4381713867188,1387,1
938.9300537109376,667.1513061523438,1388,1
939.8871459960938,676.690673828125,1389,1
936.8951416015624,684.050537109375,1390,1
930.0076904296876,690.8714599609375,1391,1
926.6953125,699.3863525390625,1392,1
925.045654296875,708.701171875,1393,1
915.91162109375,711.9678344726562,1394,1
906.6888427734376,715.0462036132812,1395,1
938.5592041015624,658.1444702148438,1396,1
929.483642578125,661.6453247070312,1397,1
920.3501586914062,664.9124755859375,1398,1
914.289306640625,672.5494995117188,1399,1
908.2284545898438,680.1865234375,1400,1
947.17724609375,640.0737915039062,1401,1
937.4121704101562,641.45751953125,1402,1
927.6519775390624,642.8755493164062,1403,1
918.6732177734376,646.77880859375,1404,1
947.5480346679688,637.2935180664062,1405,1
958.5501098632812,639.2232666015625,1406,1
969.5003051757812,641.400146484375,1407,1
971.465087890625,649.8214721679688,1408,1
972.6156005859376,641.8821411132812,1409,1
951.2460327148438,607.9794921875,1410,1
959.166259765625,614.7968139648438,1411,1
961.2192993164062,611.7871704101562,1412,1
961.1058349609376,615.0994873046875,1413,1
962.5227661132812,616.0305786132812,1414,1
956.0084228515624,601.9129028320312,1415,1
962.24365234375,594.304931640625,1416,1
969.5191650390624,588.6956787109375,1417,1
956.0084228515624,601.9129028320312,1418,1
954.41259765625,594.9650268554688,1419,1
960.7072143554688,586.877197265625,1420,1
968.5624389648438,584.5874633789062,1421,1
978.4349975585938,586.2003784179688,1422,1
986.0062866210938,590.5389404296875,1423,1
994.5360717773438,596.0276489257812,1424,1
1003.6129760742188,600.7582397460938,1425,1
1011.7203979492188,596.84521484375,1426,1
1016.378173828125,587.7135009765625,1427,1
1021.1083984375,578.617919921875,1428,1
1025.6156005859375,569.4251098632812,1429,1
1032.2537841796875,561.6708984375,1430,1
1041.2412109375,558.4583740234375,1431,1
1033.3078002929688,562.8262329101562,1432,1
1026.8237915039062,570.667724609375,1433,1
1021.879150390625,579.649658203125,1434,1
1017.0360717773438,588.6838989257812,1435,1
1012.6007080078124,597.9279174804688,1436,1
1009.3726196289062,600.9667358398438,1437,1
998.0030517578124,599.0930786132812,1438,1
1002.5712280273438,601.2534790039062,1439,1
1007.5128784179688,609.1978759765625,1440,1
1005.6615600585938,619.008544921875,1441,1
1003.7386474609376,628.8065795898438,1442,1
1001.9080810546876,638.6219482421875,1443,1
1000.1036376953124,648.4422607421875,1444,1
998.2542724609376,658.2544555664062,1445,1
996.4271240234376,668.0708618164062,1446,1
994.5999145507812,677.88720703125,1447,1
992.772705078125,687.70361328125,1448,1
990.945068359375,697.5199584960938,1449,1
988.7105712890624,707.231689453125,1450,1
982.2073974609376,714.6063232421875,1451,1
974.4806518554688,720.8276977539062,1452,1
969.2354736328124,729.3097534179688,1453,1
964.2719116210938,737.9736328125,1454,1
963.1167602539062,745.4061889648438,1455,1
972.0341796875,749.8641967773438,1456,1
981.28076171875,753.6325073242188,1457,1
990.809326171875,754.6182250976562,1458,1
998.9989013671876,760.1176147460938,1459,1
1004.7814331054688,766.4832153320312,1460,1
1013.7203369140624,770.1826782226562,1461,1
971.3007202148438,725.7835083007812,1462,1
978.6845703125,730.4830932617188,1463,1
986.068359375,735.1826782226562,1464,1
979.455078125,716.5377197265625,1465,1
991.2693481445312,695.7778930664062,1466,1
991.7802734375,693.0354614257812,1467,1
1001.6124267578124,695.7822265625,1468,1
999.6277465820312,650.8756713867188,1469,1
1007.8086547851562,651.6144409179688,1470,1
1002.5377197265624,635.1232299804688,1471,1
1007.48291015625,609.4990844726562,1472,1
1011.9742431640624,607.9869995117188,1473,1
1014.4898681640624,609.6193237304688,1474,1
1023.9727783203124,613.7391357421875,1475,1
1033.57177734375,617.586669921875,1476,1
1043.0656127929688,621.6836547851562,1477,1
1049.2808837890625,627.3724365234375,1478,1
1042.6714477539062,635.3261108398438,1479,1
1036.0619506835938,643.27978515625,1480,1
1050.3994140625,626.0264282226562,1481,1
1054.41357421875,634.9736938476562,1482,1
1054.28076171875,644.4993896484375,1483,1
1051.4931640625,654.047119140625,1484,1
1049.8616943359375,663.5679931640625,1485,1
1053.7811279296875,670.5853881835938,1486,1
1061.7354736328125,674.8209228515625,1487,1
1071.247802734375,677.7262573242188,1488,1
1078.207275390625,680.3766479492188,1489,1
1085.7325439453125,685.0836791992188,1490,1
1088.4600830078125,676.9938354492188,1491,1
1088.84375,667.8322143554688,1492,1
1090.53125,671.5987548828125,1493,1
1095.9871826171875,669.8079833984375,1494,1
1097.6055908203125,669.47216796875,1495,1
1107.6024169921875,670.4715576171875,1496,1
1117.40380859375,668.5078125,1497,1
1126.4453125,664.08251953125,1498,1
1135.4078369140625,659.4939575195312,1499,1
1143.9456787109375,654.2068481445312,1500,1
1150.3341064453125,657.8672485351562,1501,1
1149.433837890625,665.435546875,1502,1
1148.06689453125,674.4367065429688,1503,1
1153.4385986328125,682.9533081054688,1504,1
1158.2408447265625,691.32666015625,1505,1
1152.5927734375,699.6111450195312,1506,1
1158.6087646484375,691.0596923828125,1507,1
1164.577392578125,684.5977783203125,1508,1
1171.895263671875,689.9832153320312,1509,1
1173.674072265625,697.7572631835938,1510,1
1168.093017578125,704.3246459960938,1511,1
1167.5382080078125,705.1485595703125,1512,1
1174.435791015625,711.3015747070312,1513,1
1175.1248779296875,721.3922119140625,1514,1
1172.73291015625,731.1740112304688,1515,1
1166.110595703125,733.9208984375,1516,1
1156.1715087890625,735.6024169921875,1517,1
1148.502197265625,741.1476440429688,1518,1
1140.885498046875,742.0736694335938,1519,1
1136.9168701171875,749.4872436523438,1520,1
1128.6064453125,747.2450561523438,1521,1
1119.7291259765625,742.23193359375,1522,1
1110.864501953125,737.1839599609375,1523,1
1101.8511962890625,739.393310546875,1524,1
1101.3856201171875,748.8074951171875,1525,1
1105.7154541015625,756.7528076171875,1526,1
1115.3399658203125,760.1339721679688,1527,1
1124.9644775390625,763.5151977539062,1528,1
1121.951416015625,772.771240234375,1529,1
1120.460693359375,778.7689819335938,1530,1
1111.9815673828125,780.1124877929688,1531,1
1113.27099609375,789.8712768554688,1532,1
1115.5401611328125,799.5244140625,1533,1
1116.3040771484375,809.396728515625,1534,1
1116.0648193359375,819.2958984375,1535,1
1115.8983154296875,829.13671875,1536,1
1114.7669677734375,839.0360107421875,1537,1
1113.755615234375,848.9467163085938,1538,1
1112.4403076171875,858.6648559570312,1539,1
1110.9197998046875,868.2091674804688,1540,1
1111.750244140625,878.1193237304688,1541,1
1112.025146484375,887.9573974609375,1542,1
1102.22509765625,886.7979125976562,1543,1
1093.129638671875,884.5147705078125,1544,1
1087.244140625,877.378173828125,1545,1
1077.8533935546875,874.0479125976562,1546,1
1072.54736328125,879.3187255859375,1547,1
1063.1080322265625,880.0361328125,1548,1
1057.9862060546875,883.8619384765625,1549,1
1058.3941650390625,893.7837524414062,1550,1
1057.7691650390625,903.7279663085938,1551,1
1056.66455078125,913.6278686523438,1552,1
1056.451171875,923.5789184570312,1553,1
1059.0986328125,930.774169921875,1554,1
1068.999755859375,929.6588745117188,1555,1
1078.899169921875,928.5296630859376,1556,1
1088.810791015625,927.5107421875,1557,1
1098.6419677734375,926.2611694335938,1558,1
1108.60546875,926.17041015625,1559,1
1118.5689697265625,926.0796508789062,1560,1
1116.4908447265625,917.3746948242188,1561,1
1112.8876953125,908.0914916992188,1562,1
1119.3292236328125,926.0726928710938,1563,1
1122.043212890625,935.922607421875,1564,1
1123.7742919921875,945.6611328125,1565,1
1113.704345703125,946.149658203125,1566,1
1103.34619140625,946.1282348632812,1567,1
1093.0062255859375,946.2391357421876,1568,1
1082.7119140625,946.1378784179688,1569,1
1072.343994140625,946.1561889648438,1570,1
1061.978759765625,946.4017944335938,1571,1
1055.7509765625,950.623291015625,1572,1
1054.275146484375,960.8858642578124,1573,1
1052.750732421875,971.1364135742188,1574,1
1061.1536865234375,976.4960327148438,1575,1
1052.6661376953125,971.37353515625,1576,1
1053.947998046875,980.40478515625,1577,1
1049.19189453125,976.27734375,1578,1
1042.2647705078125,981.5471801757812,1579,1
1056.4295654296875,945.9039306640624,1580,1
1094.8365478515625,946.2344970703124,1581,1
1102.664306640625,952.2791137695312,1582,1
1110.783935546875,958.1006469726562,1583,1
1107.5091552734375,963.3792114257812,1584,1
1104.4403076171875,972.4751586914062,1585,1
1106.3443603515625,981.349853515625,1586,1
1111.05126953125,974.1520385742188,1587,1
1108.2138671875,982.115966796875,1588,1
1118.5015869140625,986.0313110351562,1589,1
1128.6553955078125,982.43505859375,1590,1
1133.685791015625,983.8074340820312,1591,1
1136.755126953125,973.9385375976562,1592,1
1140.3868408203125,964.334716796875,1593,1
1140.2421875,958.1494140625,1594,1
1144.0938720703125,959.1926879882812,1595,1
1149.871826171875,950.540771484375,1596,1
1155.6590576171875,941.8950805664062,1597,1
1158.6131591796875,932.1544189453124,1598,1
1159.9368896484375,921.8350830078124,1599,1
1161.2606201171875,911.5158081054688,1600,1
1162.5843505859375,901.1964721679688,1601,1
1163.7611083984375,890.8665771484375,1602,1
1160.990966796875,880.8759155273438,1603,1
1157.8702392578125,870.9536743164062,1604,1
1158.4354248046875,862.4920654296875,1605,1
1160.602783203125,854.9610595703125,1606,1
1159.4957275390625,855.0912475585938,1607,1
1160.4178466796875,844.847900390625,1608,1
1156.05712890625,839.0445556640625,1609,1
1151.151611328125,844.1361083984375,1610,1
1145.8072509765625,850.0699462890625,1611,1
1144.5533447265625,859.0091552734375,1612,1
1153.683349609375,843.8141479492188,1613,1
1153.0750732421875,839.1089477539062,1614,1
1151.9677734375,830.3172607421875,1615,1
1144.316650390625,830.0154418945312,1616,1
1135.53271484375,831.1832885742188,1617,1
1151.8043212890625,829.0199584960938,1618,1
1161.0416259765625,828.2376098632812,1619,1
1170.044677734375,830.4926147460938,1620,1
1179.1610107421875,832.3150634765625,1621,1
1151.8043212890625,829.0199584960938,1622,1
1150.340576171875,819.2522583007812,1623,1
1144.170654296875,811.6520385742188,1624,1
1141.69580078125,802.222900390625,1625,1
1140.2674560546875,792.4447631835938,1626,1
1144.8133544921875,788.415771484375,1627,1
1142.70947265625,778.9559936523438,1628,1
1145.4066162109375,771.6389770507812,1629,1
1154.8133544921875,768.9092407226562,1630,1
1163.12060546875,764.567138671875,1631,1
1167.482666015625,757.11474609375,1632,1
1175.2989501953125,753.01611328125,1633,1
1175.3187255859375,754.6560668945312,1634,1
1177.0322265625,764.5443725585938,1635,1
1180.296875,774.0702514648438,1636,1
1184.33251953125,783.3133544921875,1637,1
1187.38525390625,792.9028930664062,1638,1
1193.9246826171875,798.654296875,1639,1
1201.833740234375,793.4454345703125,1640,1
1208.9512939453125,797.3777465820312,1641,1
1215.83642578125,803.7797241210938,1642,1
1222.4305419921875,808.064453125,1643,1
1231.0118408203125,813.2283935546875,1644,1
1239.3448486328125,818.4089965820312,1645,1
1241.0081787109375,826.729736328125,1646,1
1245.1812744140625,835.4769287109375,1647,1
1244.883544921875,845.5557250976562,1648,1
1248.0657958984375,850.3939208984375,1649,1
1252.117919921875,841.1613159179688,1650,1
1257.7261962890625,837.3619384765625,1651,1
1262.2882080078125,836.1036376953125,1652,1
1259.06591796875,826.5648803710938,1653,1
1255.6839599609375,817.2304077148438,1654,1
1249.2652587890625,809.444091796875,1655,1
1242.846435546875,801.6578369140625,1656,1
1236.47119140625,793.8359375,1657,1
1230.09716796875,786.012939453125,1658,1
1227.033203125,777.0386352539062,1659,1
1228.306884765625,767.0285034179688,1660,1
1229.5286865234375,757.0119018554688,1661,1
1230.641845703125,746.9825439453125,1662,1
1232.1361083984375,737.0311889648438,1663,1
1234.1654052734375,727.1470336914062,1664,1
1235.132080078125,717.177001953125,1665,1
1233.323486328125,707.2669067382812,1666,1
1228.199462890625,698.6932983398438,1667,1
1222.593505859375,690.3028564453125,1668,1
1216.92919921875,681.95166015625,1669,1
1211.235595703125,673.6204223632812,1670,1
1205.3475341796875,665.4266357421875,1671,1
1199.4498291015625,657.2388305664062,1672,1
1192.6104736328125,649.9336547851562,1673,1
1184.242919921875,644.3267211914062,1674,1
1177.1260986328125,638.5889892578125,1675,1
1175.931640625,629.7938232421875,1676,1
1172.041259765625,628.8187866210938,1677,1
1170.0736083984375,632.0401611328125,1678,1
1171.1414794921875,634.9927368164062,1679,1
1175.0849609375,630.4594116210938,1680,1
1165.6964111328125,636.3721313476562,1681,1
1168.6368408203125,630.355224609375,1682,1
1159.8739013671875,625.8632202148438,1683,1
1151.259033203125,621.0728759765625,1684,1
1142.763427734375,616.0723876953125,1685,1
1134.265380859375,611.0764770507812,1686,1
1127.112060546875,604.8107299804688,1687,1
1123.5068359375,595.6362915039062,1688,1
1119.1629638671875,586.7986450195312,1689,1
1114.61181640625,578.05419921875,1690,1
1109.7728271484375,569.4658203125,1691,1
1106.5966796875,572.7788696289062,1692,1
1098.9730224609375,576.81103515625,1693,1
1089.1575927734375,577.7250366210938,1694,1
1090.1451416015625,583.5425415039062,1695,1
1095.919677734375,591.5321044921875,1696,1
1102.8197021484375,596.96435546875,1697,1
1101.065185546875,606.6647338867188,1698,1
1099.2489013671875,616.3530883789062,1699,1
1097.587890625,626.070068359375,1700,1
1095.8858642578125,635.7798461914062,1701,1
1094.1566162109375,645.4849243164062,1702,1
1092.42724609375,655.1900024414062,1703,1
1084.1204833984375,655.224609375,1704,1
1075.379150390625,652.31005859375,1705,1
1073.114501953125,655.3270263671875,1706,1
1080.2991943359375,662.065673828125,1707,1
1070.56298828125,652.5809326171875,1708,1
1064.05078125,647.367431640625,1709,1
1099.8883056640625,612.6123657226562,1710,1
1106.5430908203125,608.7118530273438,1711,1
1111.521728515625,601.861083984375,1712,1
1105.811279296875,593.3164672851562,1713,1
1105.1527099609375,583.8925170898438,1714,1
1105.5377197265625,581.735595703125,1715,1
1112.8004150390625,603.7987060546875,1716,1
1118.3319091796875,612.22509765625,1717,1
1123.81982421875,620.679931640625,1718,1
1129.2872314453125,629.1481323242188,1719,1
1134.6788330078125,637.6646118164062,1720,1
1140.0526123046875,646.1925048828125,1721,1
1138.96044921875,651.9351806640625,1722,1
1101.0516357421875,614.3671264648438,1723,1
1106.65771484375,623.1723022460938,1724,1
1112.2637939453125,631.9774169921875,1725,1
1117.869873046875,640.7825927734375,1726,1
1122.1357421875,650.2137451171875,1727,1
1126.684326171875,658.6024169921875,1728,1
1125.36279296875,652.3316040039062,1729,1
1101.299072265625,605.4826049804688,1730,1
1090.4140625,610.8585815429688,1731,1
1101.52294921875,604.2304077148438,1732,1
1093.38720703125,598.1834716796875,1733,1
1087.0673828125,589.4650268554688,1734,1
1080.690185546875,580.7883911132812,1735,1
1074.9576416015625,571.8433227539062,1736,1
1075.952880859375,566.0469360351562,1737,1
1081.5301513671875,571.621826171875,1738,1
1089.8599853515625,573.1693115234375,1739,1
1094.1785888671875,568.0341796875,1740,1
1102.819580078125,565.5399780273438,1741,1
1107.9619140625,565.0685424804688,1742,1
1108.4141845703125,559.6201171875,1743,1
1079.7193603515625,569.1163940429688,1744,1
